,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
92,579.55,542.2,232.87,108.64,478.2,840.39,153.96,703.91,819.08,400.1,482.1,48.26,1035.89,1010.79,37.91,147.33,521.44,117.64,121.82,373.25,376.53,220.63,315.94,641.67,975.58,351.54,518.93,568.92,519.28,532.63,547.18,487.03,512.29,379.03,520.81,699.47,755.45,826.28,682.67,902.87,970.64,362.7,518.89,478.75,139.14,580.11,396.46,533.1,397.32,637.65,551.92,545.93,262.71,364.52,382.97,252.74,365.17,379.58,572.27,1027.6,604.29,880.68,559.76,734.8,698.98,132.57,397.2,192.69,371.3,64.85,92.98,490.22,659.88,200.32,506.25,172.31,103.87,254.26,761.18,358.45,838.46,227.69,118.28,562.12,565.99,92.8,714.9,285.46,562.44,407.32,355.55,0.0,579.88,64.56,477.55,75.17,654.87,619.87,377.39,847.0,392.43,717.13,145.88,554.1,503.67,326.2,536.0,197.13,87.31,55.08,136.42,549.15,579.85,587.71,587.24,565.2,603.46,578.25,587.41,545.77,1025.1,721.88,683.73,711.24,135.9,394.88,420.3,148.73,156.14,411.44,212.12,400.37,519.66,1049.55,452.55,44.56,383.93,237.59,367.38,399.87,74.56,529.34,35.62,308.08,405.0,971.34,469.88,239.33,209.55,133.67,76.64,829.41,197.81,877.54,459.39,394.36,601.27,667.92,590.19,227.45,802.56,967.56,735.52,413.61,115.34,172.83,92.66,598.29,579.65,870.23,613.09,504.42,729.39,238.97,1652.58,357.37,297.0,165.17,75.88,955.18,577.14,588.96,140.84,520.49,509.75,829.79,1023.36,513.31,137.94,259.67,998.98,276.98,510.95,533.43,262.96,805.22,65.94,125.75,603.41,512.51
93,173.1,37.72,451.62,483.28,235.42,397.36,431.83,240.84,239.22,181.1,99.47,534.04,457.58,434.23,592.75,700.12,59.09,462.87,701.34,206.64,458.06,710.52,836.25,227.52,411.35,509.92,273.21,224.51,269.7,227.23,183.95,264.72,272.58,201.29,177.34,132.41,182.61,256.43,170.29,324.26,463.97,401.46,61.54,171.52,717.14,157.99,184.15,577.34,183.21,78.93,146.06,34.57,388.57,393.06,881.29,414.14,848.83,396.23,370.66,468.05,143.24,301.08,38.51,172.53,141.43,710.52,183.22,387.68,879.29,533.91,523.89,322.69,100.99,407.95,327.56,736.63,683.22,483.61,193.28,507.61,259.56,476.14,484.71,610.36,157.62,491.74,147.49,367.38,154.29,173.69,505.69,579.88,0.0,637.61,148.9,645.6,217.4,93.97,202.61,285.98,187.87,157.2,724.44,179.93,275.58,344.4,190.24,763.17,653.07,531.81,469.96,32.16,4.48,25.45,46.42,159.78,95.85,122.62,111.89,176.85,450.83,149.57,119.93,140.31,685.42,185.95,198.89,530.26,424.53,168.62,373.72,180.43,482.71,475.19,273.26,579.22,195.98,354.05,257.68,272.89,509.7,50.56,607.75,271.82,176.01,416.06,496.25,340.73,667.52,713.08,513.55,265.04,418.5,308.23,128.05,206.18,50.05,91.38,18.36,420.39,232.29,392.01,168.12,357.56,493.08,488.39,541.02,54.99,350.27,356.53,43.64,542.77,156.29,340.92,1160.71,393.02,302.22,419.67,518.08,421.97,12.89,153.22,692.99,130.43,186.2,647.85,468.24,123.28,635.37,752.61,441.49,477.06,220.07,77.57,792.73,235.85,518.45,703.18,415.71,207.93
94,643.08,599.89,257.89,156.46,542.57,904.86,206.69,767.69,876.45,456.86,538.99,104.25,1091.84,1066.07,80.29,136.14,579.66,178.95,76.08,431.38,436.25,229.92,302.34,705.75,1028.13,407.37,583.49,633.22,583.85,596.98,610.95,551.58,576.85,436.32,584.41,754.36,815.0,880.6,733.02,961.44,1015.57,425.33,577.09,527.72,97.29,643.33,453.54,587.51,454.46,692.64,614.9,603.38,298.99,427.47,373.27,284.46,361.45,442.32,636.03,1079.09,667.05,937.64,615.83,788.74,752.84,91.73,455.96,252.79,358.89,128.37,124.38,554.49,714.47,244.4,570.46,146.18,62.29,312.94,815.62,414.53,896.87,287.74,160.02,615.11,629.23,145.92,769.67,323.18,625.62,464.19,411.77,64.56,637.61,0.0,539.85,11.14,718.73,680.95,435.06,908.07,449.74,771.01,101.66,617.8,568.23,390.68,599.87,166.39,24.69,105.8,177.63,606.44,637.36,646.53,646.96,628.49,664.84,640.61,649.42,609.42,1079.65,777.28,738.43,766.52,130.19,453.9,483.15,204.79,217.02,469.83,265.48,457.34,579.32,1104.07,517.1,61.04,442.15,300.65,431.14,464.34,127.91,587.08,30.52,366.16,464.05,1022.45,528.1,297.14,232.1,87.25,124.74,882.82,239.01,931.5,514.84,446.5,656.69,726.61,647.16,291.42,857.1,1022.62,790.1,477.36,153.94,196.2,150.97,658.22,643.76,917.18,669.4,560.4,784.87,297.38,1717.11,420.36,360.14,227.9,121.0,1003.41,634.25,652.04,131.7,582.86,556.33,889.52,1074.14,575.34,162.48,262.35,1050.27,335.88,575.21,593.94,249.51,859.59,119.18,87.36,666.45,576.62
95,113.31,124.21,406.01,395.49,95.48,390.3,345.0,236.59,366.09,134.15,115.2,436.09,586.21,566.42,483.17,581.45,104.4,360.91,595.3,135.08,309.17,579.04,705.05,185.18,553.41,361.53,147.11,133.53,144.06,113.37,91.73,127.76,144.01,139.96,65.84,279.54,288.63,398.58,315.15,439.04,612.77,252.84,103.58,222.54,608.58,108.52,132.07,434.3,130.83,227.67,78.38,130.22,346.95,244.42,745.22,372.23,711.45,247.33,251.36,611.23,127.99,428.4,158.81,319.86,290.08,602.05,111.23,288.38,744.8,423.11,440.08,185.12,249.89,340.12,193.7,620.02,577.18,342.23,338.21,359.04,377.2,338.51,402.01,468.45,95.45,398.5,294.03,332.57,91.02,129.24,357.18,477.55,148.9,539.85,0.0,549.18,190.97,146.5,136.91,371.41,131.61,305.31,616.35,95.05,143.74,200.88,87.09,646.35,558.7,436.57,390.91,134.45,151.85,140.38,128.73,95.48,128.58,100.75,110.12,86.38,585.59,293.72,268.17,285.61,566.68,109.83,59.38,402.43,323.08,107.13,293.47,131.37,342.83,609.48,127.87,486.34,126.62,240.31,119.6,124.56,414.85,116.32,509.33,188.06,102.52,561.15,350.64,251.14,534.09,606.57,421.64,409.62,353.03,449.48,136.56,189.3,195.14,212.28,166.66,287.87,374.85,526.28,314.02,209.31,411.35,425.58,422.81,136.17,236.34,505.22,192.54,398.59,299.62,249.03,1195.99,244.63,181.58,312.39,427.32,570.37,155.38,115.38,574.51,43.03,257.91,550.41,612.8,36.56,510.3,619.64,585.64,333.37,95.09,73.34,664.76,378.83,423.01,594.41,299.16,85.08
96,652.85,607.89,260.14,163.45,552.82,915.2,214.18,777.56,884.29,464.71,546.82,113.19,1099.28,1073.35,91.33,140.77,587.81,188.3,74.83,439.58,447.38,236.57,305.03,715.8,1034.77,418.39,594.03,643.41,594.36,607.21,620.84,562.06,587.38,444.32,594.23,761.62,823.44,887.69,739.25,969.58,1020.54,436.41,585.23,533.78,96.39,652.97,461.48,598.42,462.41,699.94,624.46,611.31,303.04,438.52,376.39,287.75,365.59,453.39,646.98,1085.47,676.51,945.37,623.43,795.77,759.86,91.29,464.31,261.69,361.58,139.29,129.31,565.3,721.68,250.11,581.3,147.85,63.13,324.07,822.76,425.55,904.98,298.88,165.98,625.94,638.89,153.89,776.9,327.4,635.24,472.07,422.81,75.17,645.6,11.14,549.18,0.0,728.64,689.85,443.16,916.94,457.73,778.02,99.96,627.65,578.78,401.37,609.81,166.8,13.72,113.99,183.3,614.34,645.3,654.8,655.48,638.16,673.84,649.93,658.63,619.24,1086.75,784.66,745.66,773.87,135.82,462.31,492.68,215.88,226.17,478.07,272.88,465.24,590.46,1111.16,527.6,67.21,450.37,310.32,441.04,474.68,136.12,595.1,40.34,374.41,472.46,1028.76,539.2,305.41,240.41,85.33,132.2,889.7,244.22,938.49,522.34,453.32,664.11,734.84,654.97,302.32,864.24,1029.85,797.28,488.31,159.46,198.65,162.11,666.8,654.63,922.6,677.04,571.41,792.26,305.8,1727.53,431.41,369.82,237.55,128.08,1009.08,642.1,661.63,136.76,592.2,561.87,900.66,1080.37,584.56,171.47,267.87,1056.62,347.01,585.38,602.7,252.5,866.69,127.49,87.75,677.5,586.69
97,78.02,228.7,596.74,581.26,181.35,199.97,531.96,49.34,295.96,319.24,268.25,616.77,492.47,482.07,655.31,742.73,227.62,541.34,767.82,325.23,396.42,722.47,845.8,22.58,498.36,456.03,164.02,93.47,161.57,129.02,107.86,185.03,168.93,328.78,135.01,286.88,206.19,360.84,363.4,334.35,610.26,356.15,229.21,373.2,778.9,83.26,318.36,452.17,317.09,270.65,113.28,231.98,537.04,348.85,875.12,562.52,838.96,342.87,213.01,556.52,77.64,348.07,253.35,318.97,306.69,772.57,300.33,472.34,878.23,595.94,626.47,219.56,281.99,530.65,212.73,782.68,750.03,474.88,321.67,450.83,287.76,480.92,589.24,478.45,95.59,582.16,294.65,521.6,100.14,313.13,450.24,654.87,217.4,718.73,190.97,728.64,0.0,126.26,326.31,237.0,318.88,313.0,786.92,101.31,177.56,342.56,118.88,808.28,739.11,618.58,579.21,233.76,221.82,192.13,171.08,95.48,121.55,106.62,110.44,109.97,506.09,284.69,285.6,283.1,728.24,299.53,239.47,558.23,504.92,293.53,482.84,316.8,354.75,527.21,216.88,668.56,316.13,418.74,287.6,259.72,597.47,232.69,688.35,378.6,291.29,518.22,390.77,439.39,675.36,778.55,605.4,379.52,543.67,401.66,299.52,369.38,260.61,193.69,231.0,443.61,342.42,450.29,306.87,294.3,598.73,616.12,589.14,162.9,188.21,511.51,243.02,425.46,286.21,436.75,1006.12,352.82,359.44,491.43,611.44,550.68,230.27,79.03,736.18,151.8,397.16,442.1,563.98,163.81,665.75,759.15,536.71,459.19,147.22,178.13,811.85,347.2,605.19,764.83,245.41,143.42
98,102.69,114.33,520.23,531.82,201.51,304.15,480.36,146.87,225.1,238.69,168.13,576.73,443.11,425.25,627.53,727.62,121.76,502.41,739.09,255.6,435.9,724.94,850.86,139.52,421.32,492.49,220.98,157.11,217.52,172.95,127.81,223.58,222.48,254.55,135.72,171.49,142.9,270.32,240.08,293.13,507.19,384.34,124.05,260.94,753.03,88.14,239.83,530.73,238.65,145.63,94.4,115.87,457.78,376.05,889.51,483.68,855.2,375.41,305.87,480.03,61.38,286.31,131.87,208.39,189.17,746.46,229.6,428.18,889.69,567.55,575.06,277.03,159.25,466.08,277.51,765.99,720.92,485.12,218.27,488.89,232.42,483.37,536.15,561.31,95.37,537.1,182.26,438.79,94.53,231.47,487.49,619.87,93.97,680.95,146.5,689.85,126.26,0.0,253.98,227.15,242.1,198.81,760.7,120.97,228.07,343.78,138.53,792.37,698.68,576.22,523.23,116.44,98.18,68.62,50.27,97.66,18.88,59.13,44.15,122.4,445.87,175.86,166.79,171.33,712.85,230.66,205.87,548.91,464.06,217.99,424.99,237.02,433.17,469.24,243.06,625.41,245.01,384.29,265.92,262.11,554.2,122.27,650.52,318.5,220.74,434.12,456.49,386.24,679.63,750.51,559.9,285.26,477.92,318.31,200.59,278.02,134.48,81.62,105.7,434.16,248.23,386.84,198.39,330.65,545.14,549.98,568.69,39.31,283.01,403.44,116.79,498.95,179.51,385.12,1080.45,377.76,326.61,455.2,565.16,454.65,106.75,79.06,720.66,106.99,279.24,564.99,483.98,110.02,656.8,765.15,456.43,474.4,175.15,88.17,811.07,252.73,562.64,738.88,347.14,164.17
99,249.55,164.89,271.04,281.46,203.96,526.22,229.85,369.95,441.72,25.7,105.07,331.43,658.86,634.34,391.32,501.16,144.67,260.71,498.98,7.49,336.03,520.81,644.92,321.82,603.8,373.27,262.49,268.01,260.31,242.01,228.23,233.38,257.39,5.52,201.27,324.38,381.12,451.6,322.0,526.43,624.0,277.75,142.09,146.51,515.08,243.08,20.57,494.97,21.05,262.8,213.05,168.55,210.74,270.57,695.25,236.28,665.03,280.91,362.25,658.06,257.01,503.3,183.46,361.44,326.14,508.45,25.99,185.72,691.23,333.23,323.21,279.8,285.69,212.12,293.36,536.61,480.89,317.28,386.59,373.58,461.82,301.99,284.05,531.06,230.93,289.26,339.93,195.71,226.29,31.67,370.87,377.39,202.61,435.06,136.91,443.16,326.31,253.98,0.0,478.26,15.75,344.08,522.28,231.9,253.46,199.46,222.28,563.1,450.84,329.28,270.27,171.76,202.49,211.96,214.36,231.26,240.41,226.93,231.26,223.17,649.52,345.84,309.1,335.42,486.6,27.09,110.14,340.21,222.58,36.02,172.55,24.72,417.2,673.97,214.45,377.01,10.29,159.73,123.27,172.4,307.16,152.06,405.16,69.35,35.09,603.2,406.48,138.13,480.73,510.75,311.26,456.56,224.06,503.33,86.99,69.2,225.84,291.78,212.87,241.15,427.61,591.41,360.8,263.28,292.76,296.35,343.43,226.19,352.8,517.84,236.25,457.15,353.22,138.44,1327.54,267.06,121.09,219.33,315.96,596.26,199.78,248.39,493.99,174.59,187.66,666.66,655.69,163.02,440.88,564.02,630.13,317.75,220.0,165.98,598.86,430.56,315.89,501.18,409.4,213.22
100,288.27,321.01,737.26,758.23,404.0,241.45,706.67,198.55,128.8,460.51,382.63,803.84,262.21,257.85,854.22,952.42,336.83,729.56,966.0,480.58,631.03,944.02,1069.23,259.13,296.61,690.3,398.99,326.39,396.24,358.26,322.99,415.55,403.28,478.24,342.91,233.12,107.29,208.22,319.22,108.23,448.74,586.98,339.41,450.18,979.7,281.38,462.44,685.51,461.33,270.8,304.18,319.5,674.22,579.22,1103.38,699.88,1067.95,575.01,445.2,349.77,251.66,145.35,319.49,234.73,251.87,973.15,454.87,655.29,1105.11,794.19,801.0,455.74,261.75,689.37,449.59,991.22,947.85,699.25,215.34,685.47,95.97,701.1,761.94,709.65,294.83,763.98,227.13,653.29,296.98,453.09,684.68,847.0,285.98,908.07,371.41,916.94,237.0,227.15,478.26,0.0,465.28,243.21,987.42,315.0,411.44,560.36,335.61,1017.5,925.68,803.23,748.49,317.79,287.98,269.54,264.07,296.38,243.68,272.71,261.58,321.07,283.73,211.44,245.26,219.43,937.67,456.31,430.45,771.45,691.21,442.31,650.5,459.23,589.24,301.97,443.88,852.29,469.83,611.0,488.99,476.32,781.18,332.64,877.65,544.54,446.25,325.82,627.46,612.79,897.76,977.38,786.69,230.07,700.67,223.78,413.18,491.79,292.38,196.17,284.04,655.92,204.45,234.93,221.52,526.93,770.79,771.82,794.13,252.1,420.51,373.58,272.13,660.62,206.12,611.84,884.87,582.39,552.81,682.23,791.86,377.92,294.16,270.82,945.53,329.42,452.96,609.88,361.69,334.98,879.72,982.83,336.71,685.83,371.2,314.41,1031.73,208.19,789.66,965.54,470.38,363.58
101,242.91,150.16,280.29,295.63,204.76,518.84,244.09,361.57,426.81,10.7,89.74,346.28,643.62,618.97,406.73,516.8,130.41,275.97,514.09,22.12,347.19,536.52,660.67,315.37,588.11,385.76,263.11,264.32,260.77,239.95,223.34,235.09,258.28,13.42,196.98,308.8,367.26,436.01,306.39,511.95,608.58,288.61,127.82,134.12,530.31,235.65,5.06,503.86,5.33,247.17,205.87,153.65,219.08,281.25,710.91,244.83,680.62,291.07,364.29,642.33,248.01,488.27,167.96,345.76,310.43,523.68,22.45,201.09,706.93,348.76,336.94,283.55,270.04,224.3,296.6,552.17,496.02,331.7,370.99,385.88,447.3,316.89,297.75,539.86,223.95,303.86,324.35,202.77,219.25,15.93,383.21,392.43,187.87,449.74,131.61,457.73,318.88,242.1,15.75,465.28,0.0,328.39,537.49,226.54,254.86,211.39,218.16,578.65,465.26,343.94,283.64,156.78,187.63,197.98,201.22,224.42,229.13,217.7,221.22,217.95,634.04,330.36,293.47,319.92,502.24,25.97,111.85,355.9,237.92,25.4,186.36,9.11,424.35,658.49,218.21,391.42,15.37,175.43,132.22,179.14,321.84,137.37,419.92,84.63,29.7,587.45,415.5,153.1,496.36,525.88,325.71,440.88,235.93,487.72,71.29,63.69,210.26,277.54,197.75,256.22,412.04,575.99,345.2,271.36,306.35,307.88,359.16,213.19,353.84,502.33,220.9,466.12,337.77,153.6,1317.89,278.01,135.68,234.94,330.3,580.57,184.72,240.4,509.63,167.15,175.31,668.45,639.94,155.1,456.63,579.72,614.38,331.69,218.52,154.51,614.62,414.97,330.6,516.44,411.74,211.02
102,301.13,189.3,557.45,614.61,386.54,440.59,564.57,312.68,133.97,319.48,240.21,669.76,324.4,296.57,733.91,845.12,212.31,602.62,838.88,349.56,614.19,862.19,987.3,331.02,259.72,666.79,416.15,355.66,412.63,368.21,322.76,413.41,416.79,341.4,323.7,27.42,148.13,109.86,76.25,225.22,310.85,558.14,214.36,252.98,856.03,286.21,323.84,725.33,323.18,82.11,285.85,183.9,496.36,549.72,1034.68,520.05,1002.91,552.37,504.62,314.45,260.07,182.03,162.1,17.76,18.17,849.42,329.54,528.55,1031.91,676.7,651.47,469.9,58.76,531.01,472.38,880.13,821.0,639.91,46.01,664.34,168.58,631.36,612.99,757.01,291.5,625.92,19.2,472.47,289.69,312.69,662.48,717.13,157.2,771.01,305.31,778.02,313.0,198.81,344.08,243.21,328.39,0.0,862.95,316.78,421.28,501.4,331.89,906.56,784.05,666.01,596.63,179.8,154.86,166.03,182.31,293.83,213.77,253.58,238.95,316.46,308.82,33.59,37.26,30.62,830.58,333.05,356.01,681.35,565.16,314.29,505.77,319.74,628.7,333.2,426.22,710.84,339.64,502.21,414.28,429.73,644.28,201.21,742.13,412.43,323.8,260.69,647.34,479.23,820.29,850.76,646.31,112.55,539.5,160.5,258.52,324.87,119.15,119.94,140.6,574.25,87.03,252.77,24.12,512.24,620.46,603.93,687.48,180.06,481.82,205.3,114.31,692.14,37.39,480.46,1120.86,549.87,454.16,563.23,650.04,265.07,153.3,277.67,837.94,281.25,239.83,754.48,313.16,276.57,784.31,904.84,286.97,633.9,366.14,232.4,942.24,89.03,653.13,842.36,545.83,354.27
103,713.67,686.82,359.53,252.09,606.93,965.37,299.55,836.25,963.65,545.38,627.22,193.71,1181.1,1156.25,133.2,77.53,665.74,261.6,25.66,517.9,465.47,177.68,214.39,772.13,1121.46,425.49,641.74,697.82,642.57,661.15,680.24,611.5,635.23,524.12,654.9,845.12,898.19,972.01,828.29,1046.47,1114.35,467.07,663.2,623.91,8.16,715.57,541.62,596.65,542.44,783.3,688.39,690.7,399.84,470.83,286.77,385.92,281.55,484.18,681.39,1173.43,741.28,1025.46,705.13,880.61,844.8,14.36,541.35,336.76,270.21,193.24,224.79,605.86,805.6,342.61,621.03,59.13,42.3,343.87,906.91,433.07,982.26,324.55,258.37,619.94,701.41,238.11,860.57,423.79,698.15,552.55,430.82,145.88,724.44,101.66,616.35,99.96,786.92,760.7,522.28,987.42,537.49,862.95,0.0,687.52,626.3,448.19,668.52,70.26,102.79,198.72,276.4,693.99,724.54,731.43,730.05,700.43,743.77,716.49,726.46,679.53,1170.76,867.39,829.42,856.79,83.99,538.84,557.89,238.24,299.91,555.83,357.93,545.56,605.08,1195.22,577.0,160.93,528.5,376.43,501.89,527.95,219.71,673.94,125.02,452.93,548.91,1117.13,549.83,384.55,200.11,14.65,219.63,975.26,338.29,1023.33,605.02,540.16,746.82,811.64,735.16,345.79,948.26,1113.1,881.22,524.95,253.21,297.85,198.19,740.83,692.25,1014.85,758.35,574.56,874.87,383.89,1774.12,464.22,434.77,306.07,217.18,1100.29,722.05,724.9,78.89,658.9,654.03,911.94,1169.1,652.59,149.98,196.54,1144.79,366.26,640.61,675.37,164.57,950.96,210.91,22.09,706.44,643.54
104,26.96,174.16,499.78,480.02,89.05,297.38,430.9,149.92,341.28,228.62,193.86,515.6,554.39,539.13,555.4,645.5,163.76,440.15,667.99,229.87,320.86,630.47,755.14,91.68,540.69,379.05,100.06,45.95,96.58,51.99,8.01,104.86,101.53,235.01,33.72,289.38,253.81,391.02,347.77,399.22,626.92,273.2,164.41,303.68,679.54,35.33,226.82,409.89,225.57,252.67,33.99,179.24,441.43,265.24,788.39,466.55,752.97,262.29,191.12,599.48,66.88,400.51,206.66,327.69,305.32,673.15,206.28,371.05,790.23,495.8,525.28,156.22,270.72,431.21,156.59,685.17,650.11,384.53,338.98,374.82,343.25,387.64,488.18,440.79,25.61,480.85,301.28,427.47,27.1,223.33,373.71,554.1,179.93,617.8,95.05,627.65,101.31,120.97,231.9,315.0,226.54,316.78,687.52,0.0,107.33,247.34,20.62,711.01,638.02,517.32,478.4,182.49,184.2,159.43,138.81,23.3,103.85,63.23,78.07,8.91,561.01,296.01,282.52,290.75,630.9,204.82,138.55,461.79,403.63,201.8,382.56,225.91,312.54,583.79,129.59,567.3,221.61,317.56,186.72,163.23,496.18,172.8,587.39,279.52,197.57,554.6,335.79,338.74,583.85,678.84,504.09,406.21,444.39,438.33,221.51,282.58,229.76,202.43,197.62,346.41,369.13,502.6,318.38,215.36,497.69,516.59,490.26,137.93,170.35,522.08,218.48,377.99,300.02,335.95,1106.86,268.03,258.2,390.3,510.13,575.49,191.19,46.15,638.83,65.03,334.36,473.41,604.02,78.12,569.88,668.6,576.45,370.84,57.3,112.47,718.99,373.65,503.92,665.43,235.79,48.64
105,129.83,260.42,496.03,446.88,50.59,339.09,402.81,224.4,447.85,261.11,258.88,471.33,658.52,644.43,498.29,575.9,243.94,398.13,609.24,248.54,219.61,548.25,670.29,157.6,647.89,279.01,15.45,85.1,16.68,55.93,100.26,20.53,9.09,258.2,98.47,393.99,359.47,498.3,445.86,501.91,732.05,178.97,243.65,364.66,618.16,141.96,257.23,304.06,256.18,352.48,135.61,266.22,444.63,171.9,697.94,467.57,661.64,165.36,109.84,706.69,173.09,506.29,295.15,433.01,408.8,612.08,232.41,339.11,701.41,441.07,492.16,48.98,372.2,417.65,51.99,616.25,592.01,300.59,445.47,274.06,448.15,309.67,458.53,335.96,132.81,443.09,406.53,436.1,133.55,258.45,273.32,503.67,275.58,568.23,143.74,578.78,177.56,228.07,253.46,411.44,254.86,421.28,626.3,107.33,0.0,178.49,89.83,641.15,590.44,475.28,452.36,270.13,279.46,258.7,239.89,130.54,210.5,169.45,184.52,105.78,666.79,402.06,386.0,396.3,561.76,229.08,143.36,391.29,365.76,235.14,365.01,258.09,207.77,689.28,51.89,524.29,244.15,279.81,156.31,107.94,455.92,255.15,538.65,276.72,226.04,661.92,228.47,319.93,500.89,619.31,465.77,513.3,431.31,545.65,278.28,318.16,325.35,309.22,293.91,280.63,476.3,608.71,424.26,116.76,468.1,499.9,428.5,241.23,99.43,626.33,317.27,271.29,406.37,315.68,1149.4,176.28,226.21,348.44,472.35,682.04,285.2,152.45,569.65,145.56,401.14,413.59,711.34,154.59,496.7,583.74,683.76,283.58,55.61,199.71,638.16,480.8,462.6,604.35,157.66,67.73
106,274.28,312.92,357.09,279.84,161.21,517.32,242.46,391.75,566.57,221.89,274.21,296.46,786.27,767.05,319.82,400.44,290.12,226.13,430.83,191.99,137.56,383.67,508.93,326.12,753.64,174.81,193.9,251.06,194.58,214.44,239.54,163.32,187.33,204.83,217.58,476.79,486.65,598.58,499.17,636.62,802.36,81.39,288.31,345.5,440.07,279.39,216.19,305.57,215.91,420.75,256.47,318.6,318.85,75.6,545.76,336.79,511.44,89.3,250.88,811.15,308.7,628.7,343.96,516.92,485.09,433.93,195.99,179.7,546.21,262.96,323.77,165.14,443.88,272.5,181.49,440.54,413.55,141.52,537.02,174.61,576.15,140.74,293.97,341.7,265.69,272.68,491.77,318.86,263.4,224.65,172.01,326.2,344.4,390.68,200.88,401.37,342.56,343.78,199.46,560.36,211.39,501.4,448.19,247.34,178.49,0.0,227.12,465.96,413.32,301.49,291.34,322.85,346.57,339.78,329.5,264.23,325.06,289.61,302.54,240.37,786.41,492.75,464.16,484.09,386.04,191.38,145.58,215.73,198.36,208.93,220.19,219.59,243.47,810.27,128.84,349.36,196.03,121.15,87.99,84.2,283.53,301.8,361.46,172.88,196.74,760.12,218.04,180.03,337.44,440.97,294.39,608.73,285.61,649.79,273.17,265.21,385.25,413.15,360.81,102.41,574.68,727.11,512.23,97.25,303.25,345.98,250.16,337.03,255.38,694.62,387.11,267.9,498.98,174.47,1327.8,70.5,93.19,178.6,301.18,765.23,348.25,289.75,393.97,236.87,386.7,535.09,812.11,235.59,323.22,422.67,785.14,132.83,195.36,273.28,471.77,578.54,289.45,426.2,287.87,200.17
107,47.46,180.64,487.64,463.7,68.43,311.68,415.06,168.01,360.61,221.12,193.74,498.08,574.45,558.91,536.65,625.8,167.93,422.7,649.2,219.67,300.81,610.05,734.65,106.89,559.32,358.81,84.36,46.47,80.83,37.06,12.62,85.47,84.92,225.74,21.25,304.55,273.62,408.84,359.65,419.55,642.52,252.71,168.27,303.58,660.53,55.46,218.87,393.65,217.64,265.16,46.05,186.04,430.2,244.73,767.77,455.05,732.35,241.94,180.91,618.09,86.92,420.18,214.25,343.37,319.8,654.16,197.12,354.51,769.64,477.18,509.07,138.79,284.07,417.34,140.49,665.55,631.37,363.97,355.64,354.65,363.22,367.27,472.32,425.12,44.06,463.98,316.89,417.1,44.11,216.31,353.51,536.0,190.24,599.87,87.09,609.81,118.88,138.53,222.28,335.61,218.16,331.89,668.52,20.62,89.83,227.12,0.0,691.34,620.32,500.05,462.98,189.56,194.36,171.34,151.59,41.95,120.74,79.68,94.75,16.19,580.63,312.26,296.98,306.59,611.23,195.27,123.77,441.89,386.53,194.04,367.92,218.31,296.81,603.51,109.1,550.01,212.02,300.1,168.78,143.12,479.06,177.85,569.5,266.31,188.72,572.63,318.03,323.69,563.38,659.99,487.21,423.61,430.64,456.64,219.55,276.37,240.29,219.45,208.31,326.63,386.68,522.1,334.48,195.24,481.86,502.55,471.03,152.04,161.68,537.11,230.39,361.11,316.54,320.69,1122.67,247.47,240.95,372.71,493.33,592.21,200.86,66.32,619.16,66.15,335.97,470.07,622.35,78.36,549.89,648.09,594.78,350.23,37.28,118.4,698.65,391.16,486.7,646.43,226.93,28.04
